noun,adjective,turker_judgment,wiki_similarity,ldp_similarity
corner,round,3.0,0.5464572906494141,0.3289279639720917
cracker,round,4.333333333333333,0.2896791100502014,0.0005374252796173096
edge,round,2.25,0.40006858110427856,0.2358088344335556
egg,round,5.0,0.3765072524547577,0.14410006999969482
field,round,2.6666666666666665,0.38965755701065063,0.17971688508987427
glasses,round,4.75,0.35120299458503723,-0.15074977278709412
globe,round,7.0,0.39884042739868164,0.3523932099342346
hand,round,2.5,0.45575517416000366,-0.03779679909348488
hole,round,5.0,0.46230944991111755,0.2859569787979126
hoop,round,6.333333333333333,0.3400038480758667,0.33186131715774536
knob,round,4.5,0.3757545053958893,0.42498910427093506
mark,round,3.0,0.4054984748363495,0.01659681648015976
one,round,3.0,0.5026133060455322,0.13795162737369537
penny,round,6.75,0.3367556631565094,0.19927039742469788
pond,round,3.0,0.31938737630844116,0.4288276433944702
pumpkin,round,5.666666666666667,0.3816889226436615,0.18498292565345764
puzzle,round,2.75,0.3482086956501007,0.04999135434627533
scissors,round,1.6666666666666667,0.27192428708076477,-0.18338188529014587
side,round,3.0,0.4471149742603302,0.19568663835525513
skull,round,3.0,0.33938896656036377,0.3591928482055664
spot,round,2.6666666666666665,0.4632794260978699,0.08992956578731537
sun,round,6.5,0.37506747245788574,0.3532456159591675
table,round,3.5,0.474176824092865,0.042262963950634
tablet,round,2.75,0.24338403344154358,nan
tower,round,3.0,0.3886614143848419,0.25346270203590393
track,round,4.5,0.3280074894428253,0.19131210446357727
tree,round,4.0,0.3152609169483185,0.33378735184669495
wall,round,1.6666666666666667,0.4038909077644348,0.1537109613418579
wheel,round,6.75,0.419227659702301,0.34882575273513794
honey,row,1.5,0.22862765192985535,0.02852410264313221
band,rubber,2.6666666666666665,0.41164466738700867,0.6427789926528931
book,rubber,1.25,0.36933082342147827,0.17803750932216644
player,rugby,3.0,0.5032253265380859,nan
truffle,rum,1.6666666666666667,0.3358984887599945,nan
bucket,rusty,3.0,0.4258809983730316,0.04393340274691582
nail,rusty,4.0,0.3874565362930298,0.3896673917770386
hat,safari,2.5,0.37453070282936096,0.06323713064193726
boat,sail,3.0,0.6324400901794434,0.24550148844718933
collar,sailor,2.0,0.390202134847641,0.6083593368530273
sandwich,salad,2.0,0.5660382509231567,0.7885785102844238
leaping,salmon,2.6666666666666665,0.3577578663825989,nan
salad,salmon,2.6666666666666665,0.4768635630607605,0.40787607431411743
sandwich,salmon,2.5,0.3250775933265686,0.08467221260070801
egg,salty,2.3333333333333335,0.318334698677063,0.2037752866744995
wave,salty,1.5,0.2887936234474182,0.31750404834747314
block,sand,2.3333333333333335,0.3263227343559265,0.39259493350982666
box,sand,2.5,0.42662692070007324,0.6186991930007935
castle,sand,3.0,0.4012305736541748,0.540307879447937
sheep,sand,1.0,0.38239529728889465,0.2928611934185028
swell,sand,2.5,0.38157662749290466,nan
table,sand,2.0,0.35848578810691833,0.4200191795825958
toy,sand,2.3333333333333335,0.44979462027549744,0.5822144746780396
bar,sandwich,2.3333333333333335,0.3251400589942932,0.6943252086639404
box,sandwich,2.3333333333333335,0.3540484607219696,0.028609585016965866
window,sash,2.0,0.50931715965271,nan
dish,satellite,2.75,0.5447714328765869,0.21676692366600037
lid,saucepan,3.0,0.5168130397796631,nan
spoon,saucepan,2.6666666666666665,0.513370156288147,nan
guy,saucer,2.0,0.33202308416366577,0.1990259438753128
blade,saw,4.0,0.259793758392334,0.20738941431045532
puzzle,saw,1.5,0.24056561291217804,0.021843910217285156
skin,scaly,2.3333333333333335,0.5350545048713684,nan
scar,scar,7.0,1.0,1.0
hunt,scavenger,4.5,0.5924645662307739,0.6675294041633606
book,school,3.5,0.48778846859931946,0.28980374336242676
boy,school,4.0,0.5692150592803955,0.08203237503767014
bus,school,4.25,0.5141366720199585,0.26220595836639404
call,school,2.5,0.3062055706977844,0.10886163264513016
day,school,4.0,0.5029512643814087,0.36743080615997314
girl,school,5.0,0.5622257590293884,0.1076650470495224
playground,school,4.25,0.5830374956130981,nan
report,school,3.0,0.3949955105781555,0.18761618435382843
room,school,3.0,0.5042032599449158,0.21412703394889832
teacher,school,6.0,0.6894515156745911,0.33374473452568054
game,scoop,2.5,0.3576011657714844,0.057276368141174316
badge,scout,3.0,0.40272432565689087,nan
group,scout,2.6666666666666665,0.3636779487133026,nan
tent,scout,3.0,0.3717253506183624,nan
heap,scrap,3.3333333333333335,0.48034441471099854,nan
paper,scrap,4.0,0.4997512698173523,0.025635264813899994
yard,scrap,2.5,0.4168851673603058,0.109276682138443
door,screen,3.3333333333333335,0.40513497591018677,0.505552351474762
driver,screw,3.3333333333333335,0.3159686326980591,0.528247594833374
ball,scribble,2.0,0.28767478466033936,-0.02403625100851059
baby,sea,2.0,0.42954301834106445,0.17752057313919067
food,sea,3.0,0.47288015484809875,-0.012749342247843742
green,sea,2.5,0.4512256383895874,0.40274468064308167
horse,sea,2.75,0.39500993490219116,0.5591166615486145
mammal,sea,3.3333333333333335,0.45374926924705505,0.45909976959228516
picture,sea,2.3333333333333335,0.38063719868659973,0.11339718103408813
shell,sea,4.0,0.4334838092327118,0.2834668457508087
turtle,sea,3.0,0.5628238916397095,0.6128017902374268
urchin,sea,4.666666666666667,0.5357159376144409,nan
cart,seaside,2.0,0.3153736889362335,nan
belt,seat,4.0,0.5368971824645996,0.7354859113693237
table,secretary,2.5,0.3483009934425354,-0.06688098609447479
treasurer,secretary,3.0,0.7253578901290894,nan
grape,seedless,3.3333333333333335,0.5870346426963806,nan
line,sewer,2.3333333333333335,0.43161964416503906,0.15251602232456207
machine,sewing,2.75,0.5146076679229736,0.5283809900283813
line,shadow,2.0,0.3930729925632477,0.11131787300109863
puppet,shadow,2.0,0.46073201298713684,0.40242525935173035
glove,shake,1.5,0.38294219970703125,0.2591809034347534
ball,shaking,2.0,0.33654162287712097,-0.06589528918266296
game,shark,2.0,0.36804699897766113,0.23687130212783813
piece,shark,2.0,0.39501509070396423,0.14082962274551392
rash,shave,3.0,0.29628390073776245,0.7383355498313904
mirror,shaving,3.0,0.36992794275283813,nan
pan,sheet,3.0,0.32764267921447754,0.643892228603363
side,sheet,2.5,0.4359831213951111,0.46883758902549744
suit,shell,1.25,0.30866867303848267,0.7555073499679565
divider,shelve,3.0,0.1736578494310379,nan
brooch,shield,2.6666666666666665,0.3243858814239502,nan
top,shirt,4.0,0.3671596050262451,0.3407120108604431
bleeding,shoe,1.0,0.2975676357746124,0.07359335571527481
horn,shoe,2.6666666666666665,0.37253716588020325,0.5427671074867249
museum,shoe,2.0,0.4004601240158081,-0.03892519697546959
polish,shoe,3.0,0.4426635503768921,0.3451298773288727
rack,shoe,4.25,0.445607990026474,0.13545310497283936
room,shoe,2.3333333333333335,0.43368205428123474,0.39084023237228394
shop,shoe,2.6666666666666665,0.5434767007827759,0.1439196765422821
store,shoe,2.3333333333333335,0.4637114703655243,0.027502121403813362
wax,shoe,2.0,0.42997175455093384,0.036447733640670776
book,shop,1.5,0.46236956119537354,0.09270124137401581
envelope,shop,2.0,0.3008239269256592,0.5838115215301514
floor,shop,3.0,0.4708040654659271,-0.09674786031246185
island,shore,4.333333333333333,0.5768038034439087,0.7430579662322998
cookie,shortbread,2.3333333333333335,0.5519418716430664,nan
guns,shot,4.0,0.4727441668510437,0.3648241460323334
fork,shovel,2.0,0.48134472966194153,0.7316798567771912
honey,shovel,1.5,0.35806140303611755,0.17687997221946716
scoop,shovel,3.0,0.5482144355773926,0.14255061745643616
office,show,2.0,0.3324351906776428,0.0725015327334404
curtain,shower,3.6666666666666665,0.4669031798839569,0.3366296589374542
tray,shower,2.3333333333333335,0.39479491114616394,0.32066404819488525
border,shrub,2.6666666666666665,0.3905479609966278,nan
cell,sickle,2.0,0.48576319217681885,nan
chalk,sidewalk,4.0,0.415458083152771,0.43290454149246216
gate,sign,2.6666666666666665,0.3832562267780304,0.5083196759223938
worm,silk,3.0,0.42186546325683594,0.5022352337837219
blanket,silky,3.0,0.37571895122528076,0.2467135488986969
ear,silky,2.0,0.34344199299812317,0.31781256198883057
mask,silky,3.0,0.2658255696296692,0.6783932447433472
thread,silky,2.75,0.33705341815948486,0.8492852449417114
beard,silver,2.6666666666666665,0.3265778422355652,0.6518932580947876
bell,silver,3.5,0.4267583191394806,0.48036181926727295
car,silver,3.3333333333333335,0.41781601309776306,0.30811306834220886
green,silver,1.3333333333333333,0.5215588808059692,0.4752773642539978
line,silver,2.6666666666666665,0.37116584181785583,0.23897391557693481
packet,silver,1.75,0.31435441970825195,0.6520322561264038
penny,silver,1.3333333333333333,0.4411073923110962,0.6351896524429321
ship,silver,3.6666666666666665,0.3955041468143463,0.6060941219329834
bud,singing,1.0,0.3050413429737091,-0.009190883487462997
contest,singing,3.3333333333333335,0.35444527864456177,0.504469633102417
dog,singing,1.5,0.37188583612442017,0.11372095346450806
drawer,singing,1.3333333333333333,0.30071893334388733,-0.12353140115737915
mama,singing,2.3333333333333335,0.3971271514892578,-0.10746727138757706
mommy,singing,3.5,0.3099702298641205,-0.1554066240787506
song,singing,6.333333333333333,0.6367471218109131,0.31395217776298523
voice,singing,3.0,0.558809757232666,0.23186497390270233
infection,sinus,3.3333333333333335,0.5256340503692627,nan
steak,sirloin,4.0,0.7151080965995789,nan
church,sister,1.5,0.3745321035385132,0.6130894422531128
elephant,sister,3.6666666666666665,0.34447169303894043,0.2749616205692291
fight,sister,2.0,0.37061160802841187,0.15232379734516144
game,sister,1.5,0.30265551805496216,0.2443476915359497
board,skate,3.6666666666666665,0.3942168354988098,0.2997736930847168
boarding,skate,3.5,0.39415526390075684,nan
girl,skating,2.5,0.34722375869750977,0.081828773021698
pad,sketchbook,4.0,0.2589654326438904,nan
pants,ski,2.0,0.4189758896827698,nan
stain,skirt,3.0,0.34553617238998413,0.37751173973083496
gum,skittle,2.0,0.3277897834777832,nan
baby,skunk,3.0,0.4378781020641327,0.17949312925338745
burger,skunk,1.6666666666666667,0.3711290657520294,0.512761116027832
salad,skunk,1.0,0.33802589774131775,0.6012012362480164
stew,skunk,1.3333333333333333,0.41382408142089844,0.829407274723053
blow,sky,1.0,0.3002282679080963,-0.14988091588020325
color,sky,2.6666666666666665,0.4217306077480316,0.1816481500864029
day,sky,1.0,0.4380662739276886,0.13179068267345428
diving,sky,2.5,0.38679054379463196,0.2857072949409485
piece,sky,2.0,0.3806776702404022,0.2797142267227173
dunk,slam,3.0,0.6186671257019043,0.6883432865142822
clap,slap,2.0,0.5103468894958496,0.5931696891784668
hand,slap,2.5,0.48394525051116943,0.08425477147102356
mine,slate,2.3333333333333335,0.3068259060382843,nan
driver,slave,2.0,0.3730030357837677,nan
till,sleep,1.0,0.3075293302536011,0.05118045210838318
walk,sleep,2.3333333333333335,0.48205119371414185,0.6010830402374268
walking,sleep,2.5,0.4017263352870941,0.19279855489730835
bag,sleeping,2.5,0.46926939487457275,-0.007087767124176025
dolphin,sleeping,3.0,0.3041120767593384,0.1627487689256668
policeman,sleeping,2.0,0.2806236147880554,nan
shirt,sleeve,4.666666666666667,0.5612193942070007,0.6439734697341919
suit,sleeveless,2.0,0.3563353419303894,nan
top,sleeveless,3.3333333333333335,0.414181113243103,nan
bell,sleigh,2.0,0.4048651456832886,0.5413714647293091
cheese,sliced,4.0,0.3635717034339905,nan
potato,sliced,3.5,0.3567866086959839,nan
honey,slide,1.3333333333333333,0.3162601590156555,0.06719974428415298
leg,slide,2.0,0.3380622863769531,0.3619716167449951
watch,slide,1.5,0.46284204721450806,0.20528070628643036
chap,slim,3.5,0.29637855291366577,nan
girl,slim,4.0,0.30286887288093567,nan
sock,slipper,3.25,0.44803524017333984,0.41852641105651855
balloon,slippery,4.0,0.23407717049121857,0.10394863784313202
bug,slippery,2.0,0.27215197682380676,0.130289226770401
ice,slippery,6.333333333333333,0.38558530807495117,0.17007063329219818
leg,slippery,2.0,0.27539387345314026,-0.009179934859275818
soap,slippery,4.666666666666667,0.2992582321166992,0.05508486181497574
sock,slippery,2.5,0.25398752093315125,-0.013136737048625946
test,slope,2.3333333333333335,0.35308295488357544,nan
testing,slope,2.3333333333333335,0.27743035554885864,nan
machine,slot,3.6666666666666665,0.5001249313354492,0.47529566287994385
ball,smiley,2.3333333333333335,0.2867667078971863,0.07898059487342834
cake,smiley,2.3333333333333335,0.3833131790161133,0.22740918397903442
face,smiley,4.0,0.5136546492576599,0.26807117462158203
girl,smiley,3.0,0.4441916346549988,0.24946095049381256
guy,smiley,3.0,0.430308997631073,0.16826291382312775
one,smiley,1.0,0.3424525260925293,0.0761890858411789
sticker,smiley,2.6666666666666665,0.4702925384044647,0.22180616855621338
sun,smiley,1.5,0.3672792911529541,0.19815878570079803
alarm,smoke,3.6666666666666665,0.44521087408065796,0.6770736575126648
machine,smoke,2.0,0.34300050139427185,0.6385625004768372
salmon,smoke,4.333333333333333,0.36567091941833496,0.5815557837486267
stack,smoke,2.3333333333333335,0.43792811036109924,0.019287051633000374
tablet,smoke,2.0,0.27829253673553467,nan
top,smoke,2.0,0.2766348719596863,0.15266725420951843
circle,smoky,2.0,0.22917529940605164,nan
dance,smooch,1.3333333333333333,0.4088830351829529,nan
bar,snack,2.75,0.40978944301605225,0.3929942846298218
boy,snack,1.0,0.38342583179473877,0.26366397738456726
game,snack,2.5,0.43362957239151,0.3680882453918457
honey,snack,2.5,0.36783674359321594,0.13451330363750458
tongue,snake,3.0,0.4995797276496887,0.4685560166835785
drum,snare,2.75,0.5731335282325745,nan
ball,snow,2.25,0.478504478931427,0.2635658085346222
book,snow,2.0,0.32271093130111694,0.25028860569000244
boot,snow,4.5,0.3773728013038635,0.318520724773407
clothes,snow,2.6666666666666665,0.43068698048591614,0.13981249928474426
dog,snow,2.0,0.46532347798347473,0.3409680128097534
falling,snow,3.5,0.4224240183830261,0.16060486435890198
fight,snow,2.25,0.2984721064567566,0.13338863849639893
flake,snow,3.6666666666666665,0.5022470355033875,0.5132561922073364
hill,snow,2.75,0.4814319908618927,0.33654898405075073
king,snow,2.3333333333333335,0.3780144453048706,0.5074730515480042
leopard,snow,2.6666666666666665,0.5754326581954956,0.46421951055526733
linen,snow,1.5,0.378692090511322,0.32262614369392395
man,snow,3.0,0.4014284312725067,0.42709675431251526
melt,snow,3.0,0.5397915840148926,0.2010437250137329
night,snow,2.3333333333333335,0.4336695373058319,0.04667983949184418
ninja,snow,2.0,0.361735999584198,0.4338431656360626
pants,snow,2.75,0.4201013147830963,0.08129911869764328
seal,snow,2.3333333333333335,0.2928725779056549,0.4329583942890167
shovel,snow,5.0,0.550425112247467,0.4089392423629761
tiger,snow,3.0,0.3842936158180237,0.5526165962219238
tire,snow,2.75,0.4050880968570709,0.3812258839607239
wheel,snow,2.0,0.4188666045665741,0.3208214044570923
melt,snowman,1.5,0.4850046932697296,nan
day,snowy,3.0,0.36411044001579285,0.19110426306724548
bottle,soap,2.6666666666666665,0.4431638717651367,0.5348246097564697
counter,soap,2.0,0.23710443079471588,0.44952839612960815
juice,soap,1.0,0.41221562027931213,0.5398736000061035
bubble,soapy,3.6666666666666665,0.40751633048057556,0.29349446296691895
water,soapy,3.0,0.4564029574394226,-0.013500843197107315
ball,soccer,3.25,0.5455089807510376,0.24444814026355743
player,soccer,2.0,0.5097775459289551,0.2423378825187683
bread,soda,1.6666666666666667,0.4973675310611725,0.5587447285652161
battery,solar,3.0,0.4308830201625824,0.2699729800224304
eclipse,solar,3.6666666666666665,0.568572998046875,nan
house,solar,2.3333333333333335,0.4266776740550995,0.4204965829849243
shop,solar,2.0,0.30219781398773193,0.724938154220581
crab,soldier,2.0,0.4239409565925598,nan
block,solid,4.5,0.30627113580703735,0.21023805439472198
bronze,solid,4.0,0.34267371892929077,0.7519142031669617
color,solid,4.666666666666667,0.33745551109313965,0.024488938972353935
door,solid,5.666666666666667,0.2683115005493164,-0.05705190822482109
feed,solid,4.0,0.27820268273353577,-0.061138615012168884
food,solid,5.25,0.31649965047836304,-0.10769764333963394
hedge,solid,2.75,0.25859344005584717,nan
house,solid,5.333333333333333,0.23642155528068542,-0.1440678834915161
line,solid,4.75,0.3651542067527771,0.07987791299819946
path,solid,3.75,0.3241678476333618,0.43998128175735474
piece,solid,4.333333333333333,0.3478512167930603,0.0943840891122818
rain,solid,2.25,0.3010995090007782,0.2079371213912964
smack,solid,3.6666666666666665,0.2764491140842438,0.5352829098701477
tape,solid,4.666666666666667,0.27161532640457153,-0.10858825594186783
book,song,3.0,0.5493407249450684,0.46666213870048523
mommy,song,1.0,0.3552757501602173,0.1334681510925293
sheet,song,4.0,0.39111417531967163,0.22772258520126343
kitchen,soup,2.3333333333333335,0.6060940623283386,0.27043095231056213
milk,soy,2.6666666666666665,0.5222240090370178,0.38717740774154663
sauce,soy,3.0,0.5518105626106262,0.663666844367981
camera,spa,3.0,0.25838837027549744,0.1327597200870514
meatball,spaghetti,3.3333333333333335,0.4732510447502136,0.46321550011634827
porridge,spaghetti,1.0,0.4789876341819763,0.6044428944587708
spot,spanking,2.5,0.2124868780374527,0.13934332132339478
cell,sperm,2.3333333333333335,0.44267717003822327,nan
guy,spider,2.0,0.4054192900657654,0.338670015335083
head,spider,2.0,0.310947448015213,0.23429341614246368
leg,spider,2.5,0.3942726254463196,0.2466955929994583
monkey,spider,2.5,0.5062702298164368,0.5953675508499146
ring,spider,2.0,0.37198543548583984,0.46034908294677734
web,spider,5.25,0.6255480051040649,0.5127248764038086
fish,spiky,2.6666666666666665,0.30427560210227966,0.36001983284950256
dip,spinach,3.0,0.3652462065219879,0.5872673988342285
grip,spiral,2.0,0.43045926094055176,nan
nail,spiral,1.0,0.33998528122901917,nan
bug,spittle,2.0,0.37556904554367065,nan
cup,split,2.0,0.23156437277793884,0.08068445324897766
check,spot,3.3333333333333335,0.44269323348999023,0.02364751324057579
bottle,spray,3.6666666666666665,0.4961281418800354,0.06717886030673981
bubble,spray,2.0,0.39579635858535767,0.1377539485692978
balloon,square,1.25,0.33374422788619995,0.6961051225662231
block,square,5.0,0.430419921875,0.7677268385887146
box,square,5.0,0.40959441661834717,0.30794787406921387
face,square,1.0,0.36522963643074036,0.32088005542755127
knot,square,2.0,0.38859111070632935,0.3957187235355377
lemon,square,1.0,0.3556499183177948,0.3688333034515381
mommy,square,2.0,0.26998451352119446,0.06536956876516342
net,square,3.0,0.3352460265159607,0.4663914144039154
pan,square,2.6666666666666665,0.31799739599227905,0.3853307366371155
paper,square,4.666666666666667,0.3736656904220581,0.4435437023639679
piece,square,2.6666666666666665,0.45399218797683716,0.4867951273918152
pretzel,square,1.5,0.3508793115615845,0.2997109889984131
side,square,3.0,0.4189244210720062,0.46882057189941406
tree,square,1.0,0.3506386876106262,0.45500385761260986
yard,square,3.0,0.4308302402496338,0.13387545943260193
soda,squid,1.0,0.36884889006614685,0.7708942890167236
gun,squirt,3.0,0.42507681250572205,0.6009269952774048
guns,squirt,2.6666666666666665,0.38534674048423767,0.462859183549881
toy,squirt,3.0,0.4037441611289978,0.010928124189376831
entertainment,staff,3.0,0.4009103775024414,nan
group,stag,2.5,0.31096351146698,nan
spot,stage,2.3333333333333335,0.4080325961112976,0.345029354095459
varnish,stain,2.5,0.48980337381362915,nan
carpet,stair,3.0,0.3854803442955017,0.5309746861457825
toy,stairs,2.0,0.3449879288673401,-0.015698738396167755
light,stall,2.0,0.25847652554512024,nan
pad,stamp,3.3333333333333335,0.36143797636032104,0.6204894185066223
firm,stand,3.5,0.37335073947906494,nan
point,stand,2.0,0.45570579171180725,0.29741936922073364
penguin,standing,4.25,0.3045068383216858,0.2445431649684906
wall,standing,5.333333333333333,0.4130270481109619,0.48958876729011536
command,star,2.0,0.3462101221084595,0.4790250062942505
fish,star,2.25,0.3374868631362915,0.6349729299545288
hotel,star,1.5,0.4511289596557617,0.42100608348846436
red,star,2.3333333333333335,0.4175986647605896,0.728044867515564
sticker,star,4.5,0.31309959292411804,0.397386372089386
sign,station,2.6666666666666665,0.3205247223377228,0.4030083119869232
toy,statue,2.6666666666666665,0.43304529786109924,0.123177170753479
engine,steam,3.0,0.5833044052124023,0.6474250555038452
roller,steam,3.3333333333333335,0.4867084324359894,0.6819080114364624
shovel,steam,1.6666666666666667,0.4051584005355835,0.5666155815124512
spot,steam,2.5,0.280558705329895,0.33107084035873413
worker,steel,2.6666666666666665,0.45459964871406555,0.5696923136711121
wheel,steering,4.75,0.5539053678512573,0.5635093450546265
strike,stegosaurus,1.0,0.21102064847946167,0.8145278692245483
mother,step,3.25,0.42872098088264465,-0.09806874394416809
stool,step,4.5,0.4131864905357361,0.4856947660446167
computer,stereo,1.6666666666666667,0.48180684447288513,0.2808866500854492
pot,stew,3.25,0.5756710767745972,0.11840832978487015
bug,stick,3.0,0.3531593978404999,-0.04588800296187401
person,stick,2.75,0.3420153856277466,0.048006560653448105
book,sticker,2.5,0.4427863657474518,0.4470757246017456
room,stock,3.0,0.3531409502029419,nan
bug,stomach,3.0,0.435809463262558,0.2799975275993347
coating,stone,2.3333333333333335,0.3813174366950989,nan
cup,stone,2.0,0.3886692225933075,-0.08284234255552292
letter,stone,1.5,0.3523905277252197,-0.01188892126083374
wall,stone,3.6666666666666665,0.5356349945068359,0.3250279426574707
lady,store,3.0,0.3549630343914032,0.1294378936290741
room,store,3.0,0.4603184461593628,0.2606900930404663
cast,stove,2.0,0.29357656836509705,0.3998812437057495
baby,straw,1.5,0.3677957057952881,0.39939457178115845
cup,straw,3.0,0.39701175689697266,0.4902400076389313
bar,strawberry,2.0,0.35488080978393555,0.7196038961410522
chocolate,strawberry,3.0,0.56661057472229,0.7662122845649719
color,strawberry,3.6666666666666665,0.4057622253894806,0.23962993919849396
cookie,strawberry,2.6666666666666665,0.4983539581298828,0.7840445041656494
cream,strawberry,3.0,0.5916914343833923,0.544355034828186
flower,strawberry,2.0,0.5784991383552551,0.4455535411834717
juice,strawberry,3.0,0.530895471572876,0.6386318206787109
lemonade,strawberry,3.0,0.515843391418457,0.7077506184577942
milk,strawberry,3.0,0.4826652407646179,0.6402400732040405
oatmeal,strawberry,3.0,0.4272063970565796,0.7095201015472412
patch,strawberry,2.6666666666666665,0.41091978549957275,0.3450614809989929
sauce,strawberry,2.3333333333333335,0.46192941069602966,0.7774309515953064
yogurt,strawberry,3.0,0.48247164487838745,0.7030993700027466
car,street,4.0,0.5259679555892944,0.5125523805618286
corner,street,3.0,0.5569808483123779,0.48641425371170044
lighting,street,4.333333333333333,0.4611194431781769,nan
shop,street,4.333333333333333,0.514640212059021,0.23072190582752228
sweeper,street,2.3333333333333335,0.4611220955848694,nan
bean,string,2.6666666666666665,0.4025995135307312,0.5519229173660278
puppet,string,4.25,0.4082389771938324,0.1346275806427002
fish,striped,2.6666666666666665,0.46841034293174744,nan
worm,striped,3.0,0.3741775453090668,nan
room,stroke,1.5,0.3442607820034027,nan
baby,stroller,2.3333333333333335,0.5719135999679565,0.43949759006500244
toy,stroller,2.75,0.46676939725875854,0.42692652344703674
dog,stud,3.0,0.4160357713699341,nan
band,student,2.6666666666666665,0.4158240854740143,0.4541270434856415
bar,student,2.3333333333333335,0.34011340141296387,0.5676145553588867
nurse,student,3.0,0.48962581157684326,0.8010759353637695
animal,stuffed,3.0,0.41175997257232666,0.4650925397872925
crocodile,stuffed,3.0,0.4013853669166565,0.3916878402233124
mushroom,stuffed,3.0,0.29447776079177856,0.43274950981140137
puppy,stuffed,2.6666666666666665,0.35736870765686035,0.31505680084228516
grinder,stump,2.0,0.3092578947544098,nan
cup,suction,2.5,0.5024340152740479,0.0997040718793869
bowl,sugar,3.0,0.40874648094177246,0.5907841324806213
cone,sugar,2.6666666666666665,0.39045482873916626,0.6054397821426392
cookie,sugar,4.0,0.41432276368141174,0.6621783375740051
cube,sugar,3.0,0.4535551071166992,0.6371985673904419
dough,sugar,3.0,0.4851057529449463,0.6820331811904907
fat,sugar,3.0,0.5466179847717285,0.2757265865802765
mama,sugar,2.5,0.4184601604938507,0.2691514492034912
man,sugar,1.0,0.3202453851699829,0.1812841296195984
oatmeal,sugar,2.6666666666666665,0.46338099241256714,0.7697627544403076
plum,sugar,3.0,0.43525809049606323,0.4963172376155853
snack,sugar,3.3333333333333335,0.4634571075439453,0.4148220717906952
spoon,sugar,2.5,0.44692862033843994,0.5333076119422913
syrup,sugar,3.3333333333333335,0.667783260345459,0.694185197353363
water,sugar,2.3333333333333335,0.5100753307342529,0.5741572380065918
room,suite,2.0,0.564933717250824,nan
shower,suite,2.5,0.44090011715888977,nan
tile,suite,2.0,0.34585532546043396,nan
block,sun,2.25,0.28856000304222107,0.5872211456298828
lotion,sun,3.6666666666666665,0.4791039228439331,0.2090827375650406
rise,sun,4.0,0.3796447515487671,0.2959144115447998
seed,sunflower,4.25,0.549717128276825,nan
day,sunny,4.666666666666667,0.4538416862487793,0.31073981523513794
path,sunny,4.0,0.3123109042644501,0.24187925457954407
road,sunny,3.0,0.2935551106929779,0.1711495965719223
seat,sunny,2.6666666666666665,0.27402162551879883,-0.19448444247245789
side,sunny,2.6666666666666665,0.3496967852115631,-0.06673286855220795
spot,sunny,3.0,0.3928673267364502,0.06576532125473022
sky,sunset,3.0,0.5416170358657837,0.25380027294158936
eye,sunshine,1.5,0.36753642559051514,0.41060709953308105
board,surf,2.6666666666666665,0.3813323676586151,0.004021774977445602
dwelling,surface,6.0,0.4146832823753357,nan
photograph,survey,2.6666666666666665,0.4374130368232727,nan
land,swamp,3.0,0.5084960460662842,0.15904147922992706
gland,sweat,3.0,0.41873306035995483,nan
pants,sweat,3.0,0.47429436445236206,0.26036787033081055
shirt,sweat,3.0,0.45877617597579956,0.08165564388036728
top,sweat,2.5,0.2796200215816498,0.052220214158296585
top,sweatshirt,3.3333333333333335,0.27623629570007324,0.20663072168827057
baby,sweet,3.5,0.4634738862514496,0.04482869431376457
boy,sweet,3.25,0.473450243473053,0.1130746603012085
bread,sweet,3.0,0.4503474831581116,0.18620719015598297
chocolate,sweet,5.333333333333333,0.527854859828949,0.2872081995010376
cloth,sweet,1.5,0.3464687764644623,-0.036288097500801086
cocoa,sweet,4.75,0.43740442395210266,0.3292914628982544
drink,sweet,4.25,0.45886799693107605,0.12091538310050964
gift,sweet,2.3333333333333335,0.4065212905406952,0.1848515123128891
girl,sweet,3.0,0.5084227323532104,0.11928416788578033
granny,sweet,3.5,0.40198859572410583,0.13986903429031372
guy,sweet,4.0,0.4292163848876953,-0.04081522673368454
hay,sweet,2.0,0.3826746344566345,0.14031025767326355
heart,sweet,3.0,0.4948404133319855,0.2666313350200653
home,sweet,3.0,0.3835885524749756,-0.09152467548847198
honey,sweet,6.0,0.5503953099250793,0.14489343762397766
mama,sweet,3.0,0.46538764238357544,0.026192188262939453
onion,sweet,4.0,0.42663806676864624,0.3994644284248352
packet,sweet,2.6666666666666665,0.3422930836677551,0.3014463186264038
pea,sweet,3.0,0.465068519115448,0.36642831563949585
pepper,sweet,4.333333333333333,0.40811094641685486,0.15646591782569885
person,sweet,4.25,0.344876766204834,0.0016587376594543457
pie,sweet,5.0,0.39366960525512695,0.4763661324977875
potato,sweet,4.0,0.5211181044578552,0.3522263765335083
sauce,sweet,3.3333333333333335,0.4344352185726166,0.34600985050201416
shrimp,sweet,2.0,0.3991188406944275,0.34112054109573364
tasting,sweet,3.6666666666666665,0.4901203215122223,0.392177015542984
tooth,sweet,3.0,0.45837974548339844,0.058931197971105576
violet,sweet,2.0,0.47594645619392395,0.3527698516845703
dolphin,swim,5.666666666666667,0.5084797143936157,0.315073162317276
shoe,swim,2.0,0.30218037962913513,0.14218953251838684
trunk,swim,2.3333333333333335,0.297556072473526,0.3052034378051758
guy,swimming,2.3333333333333335,0.2883172333240509,0.09080997109413147
pool,swimming,5.333333333333333,0.6618828177452087,0.7040204405784607
suit,swimming,3.0,0.35263052582740784,0.2210841029882431
